Pesel,Imie,Nazwisko
98072431116,Kalina,Sojda
99030488229,Tobiasz,Strzępek
93111337033,Albert,Klejna
96051323526,Arkadiusz,Ścibior
93052450275,Inga,Żelasko
93090231630,Hubert,Stępak
91060866677,Olaf,Koleśnik
90041833484,Filip,Korda
92080821280,Alan,Peciak
90120278290,Anna Maria,Torbus
93020921554,Michał,Masny
93100754218,Sebastian,Moczko
91072244263,Ewa,Petryk
97062944874,Róża,Staręga
98042678611,Angelika,Macek
95032166787,Kalina,Szurek
97061971444,Jacek,Kamieniarz
92021071534,Patryk,Pancerz
92021772473,Iwo,Ryznar
96121714935,Gabriel,Krauza
98060704044,Ignacy,Pyc
96071142994,Sebastian,Osojca
96121214909,Bianka,Wołodźko
96070700863,Grzegorz,Dylak
93021361737,Tymon,Żołnierczyk
94010638009,Alan,Kolman
93052725579,Fryderyk,Słoboda
96041120566,Marcel,Betlej
98051254622,Dawid,Rymarz
96010176718,Tobiasz,Hallmann
97020741738,Radosław,Molka
97020740829,Radosław,Kolek
95022268631,Kaja,Syroka
92030767736,Wojciech,Cal
95121353641,Inga,Meler
95061166163,Damian,Kryszczuk
96091613320,Klara,Budner
91033093442,Eliza,Tomys
93042863957,Liwia,Stosik
98123134030,Antoni,Wołoszczuk
99010747720,Krzysztof,Durma
97091825104,Agnieszka,Roś
91032965616,Mariusz,Ławniczek
96052321059,Krzysztof,Kolber
95072881521,Bartek,Hyży
98012680774,Julian,Rawa
90120373353,Stanisław,Strzoda
99102978588,Konstanty,Sztuczka
98101632682,Kamil,Andrzejuk
91060107565,Lidia,Martin
93050655030,Rafał,Palak
93082291307,Julita,Geisler
95030464887,Maks,Klyszcz
95080438764,Nela,Smutek
94091649642,Monika,Jagieło
95040940456,Aleksander,Gomoła
99082377993,Marianna,Wujek
93120142749,Artur,Chudoba
90041815145,Konrad,Ostapczuk
93030877214,Olgierd,Bas
98040712555,Apolonia,Wichłacz
94020450004,Kacper,Kurnik
95061042265,Dominik,Kozaczuk
92021482079,Stanisław,Sobkiewicz
91072678608,Krystian,Bereda
93032634657,Norbert,Pancerz
98042384633,Kacper,Graj
92103167694,Julita,Gogacz
90072364207,Artur,Baumgart
93011027265,Dawid,Nowotnik
92112535075,Inga,Karyś
96041732877,Agnieszka,Niedźwiadek
99110885317,Tomasz,Antończak
90112937217,Mieszko,Droździk
91111077115,Krystian,Krakowczyk
94061243423,Mariusz,Dorobisz
93091595335,Janina,Półchłopek
90050625276,Piotr,Tasarz
95082330590,Błażej,Szmajda
96010791056,Alan,Parafiniuk
99022431170,Lidia,Bryczek
90070382753,Błażej,Dyka
95100539934,Tymoteusz,Szlęk
92022089886,Róża,Jakóbiak
92061920436,Oskar,Bracha
96080653582,Mikołaj,Paw
96111407940,Patryk,Uliasz
91063024575,Stefan,Matuszyk
97020786483,Nela,Szumiło
97030137877,Marianna,Tułacz
93122095342,Jacek,Kołsut
99052506671,Ignacy,Sacharczuk
98041383480,Oliwier,Leoniuk
91043037722,Bartek,Chojna
91110545837,Ewa,Zagożdżon
94090645557,Marcel,Wujek
91082144830,Grzegorz,Stebel
91012845284,Artur,Pawliczek
92093044113,Juliusz,Zielke
90121894231,Marcin,Gortat
94111048194,Łukasz,Oleksa
92010774888,Eliza,Draus
96071288289,Dorota,Jonak
93040154958,Maurycy,Oleksiuk
98041147228,Kajetan,Bojczuk
98122340812,Angelika,Glaza
98121626302,Nataniel,Pleskot
95110924058,Róża,Pastucha
95082568683,Liwia,Piekarek
95080496326,Lidia,Nesterowicz
99020437390,Klara,Olkowicz
91051147749,Marika,Franaszek
90080558120,Ernest,Kobak
99030188778,Klara,Pochopień
96110899856,Adrianna,Szywała
99061100570,Witold,Hak
95032160132,Olga,Jasnoch
91082989505,Alan,Szczap
91040133704,Nicole,Bancerz
91031917454,Michał,Staciwa
90041410609,Kajetan,Krysik
98121363119,Anastazja,Przeniosło
91060919443,Gustaw,Wiekiera
98010775621,Rozalia,Bak
97080691800,Sebastian,Krasa
95081980871,Robert,Milka
94051746444,Karina,Matraszek
98042457801,Juliusz,Chwała
92121083549,Arkadiusz,Dzienisz
99090226801,Olga,Jargiło
94062694464,Karina,Płocharczyk
90090406257,Bianka,Kominiak
93081088308,Dariusz,Samul
96072805405,Przemysław,Budkiewicz
95012963924,Nikodem,Gryta
93111080955,Melania,Giezek
95121581345,Marika,Symonowicz
91080846970,Aniela,Brzęk
90102904467,Dorota,Kuboń
95012700615,Rafał,Potoczna
98062248210,Angelika,Radke
95072090985,Julianna,Waloch
93072340581,Nicole,Trepka
97041808472,Marika,Andruszko
91051486468,Stanisław,Łabno
94100793483,Wiktor,Gustaw
95013114633,Sandra,Murat
93111576151,Bruno,Patrzałek
90081406989,Monika,Michnowicz
96021787998,Ewelina,Ostręga
96051867077,Julianna,Pacholik
96111363305,Krystyna,Winnik
97040532024,Franciszek,Skubis
90060327209,Melania,Ekert
97083105533,Janina,Hennig
94070410182,Alex,Hermann
90100235446,Sara,Durlak
91060876687,Elżbieta,Aleksandrzak
90012378307,Marcelina,Gogola
91120169809,Krystian,Bugno
97080843061,Alex,Wawrzonek
96081040552,Mikołaj,Piskor
96010994473,Sylwia,Wielgat
90031958221,Mieszko,Opoka
90111105136,Lidia,Okraska
94100258832,Tobiasz,Joszko
90032884235,Maciej,Bondaruk
98040266153,Radosław,Roszkiewicz
95081774588,Angelika,Bzymek
95072981979,Paweł,Eckert
90113096722,Dominik,Kazimierczyk
96062743148,Artur,Kopyść
95050982901,Kamila,Świech
97041896088,Józef,Kutnik
90111716828,Dawid,Kempny
95031016540,Tobiasz,Derek
99011433295,Maks,Kandzia
96062909801,Albert,Gołoś
98032207894,Błażej,Harasimiuk
91112720692,Błażej,Malara
92070624592,Bartek,Neska
99090680252,Bianka,Rozynek
97061791125,Lidia,Pysz
93060966753,Mariusz,Neska
98073050464,Jacek,Ulfik
97042459783,Gustaw,Klisz
91122363058,Melania,Nyc
96020650330,Szymon,Woronko
99121611394,Karol,Franiak
94100549480,Justyna,Kałek
91061948983,Maksymilian,Początek
99040870463,Inga,Steuer
97090183393,Tomasz,Wołkowicz
95052631193,Miłosz,Kościuszko
97050388046,Jeremi,Irzyk
93022532039,Krystian,Jurczuk
94092692199,Marcin,Lenarcik
99120935648,Filip,Nojman
93030870293,Iwo,Getka
95122234426,Marcin,Malka
96122889661,Marika,Flisiak
95111874451,Sara,Kobryń
93061403817,Natasza,Bogdał
99120549678,Kajetan,Bereś
93111808573,Mariusz,Halama
92042993949,Aniela,Gramza
91091539719,Aleksander,Mrozowicz
95012319398,Gustaw,Dułak
93082166535,Stefan,Gębura
91052466058,Kornelia,Rećko
91032803091,Jeremi,Wocial
93090639100,Kajetan,Trepczyk
95042540562,Apolonia,Welc
95102583047,Justyna,Sieja
92022164813,Agnieszka,Sierota
99101016876,Konstanty,Sankiewicz
94100165606,Cyprian,Kulis
97012906985,Marika,Borysewicz
94120642420,Artur,Małż
93061943821,Ignacy,Rejniak
97041833308,Urszula,Dzwonnik
95100870983,Kornelia,Kózka
92051314137,Jacek,Klinger
96012785369,Oliwier,Holeksa
96012824015,Maksymilian,Niemczuk
92041228150,Sandra,Graj
90020709230,Stanisław,Stypuła
91013135380,Kacper,Borkiewicz
98082287961,Maks,Morgała
94110673016,Oskar,Ośko
95030249240,Alex,Tatarczyk
95031358071,Wiktor,Kabza
95011719458,Ryszard,Cukier
92101730920,Józef,Butrym
92051014327,Kornel,Myszk
97021992300,Maksymilian,Jonik
98092678449,Melania,Szara
90042898752,Monika,Hamrol
93050584925,Albert,Głowienka
93010857728,Dominik,Widuch
93090686546,Eliza,Miszkiewicz
90052720511,Kornel,Fugiel
93053132156,Emil,Bielat
95121916415,Józef,Ambrożewicz
96010924748,Aleksander,Mazik
98021801418,Eryk,Palus
94051002739,Adrianna,Cetera
97022266862,Elżbieta,Kniaź
91013136602,Franciszek,Kral
96050181161,Michał,Roszkiewicz
95062836315,Fabian,Tondera
97091293194,Kamil,Kosiec
97041009699,Karina,Jajko
97020177274,Marcin,Ciaś
90042783597,Daniel,Smolec
90110116438,Sara,Jędrys
94122866675,Nicole,Loba
92122577483,Ernest,Gleba
94100980009,Alex,Kurcz
95042229717,Tobiasz,Neugebauer
91122619852,Paweł,Bąkiewicz
93022446565,Angelika,Kapałka
95082400055,Błażej,Maciuszek
99030618413,Damian,Kordys
92052372552,Tobiasz,Moryc
93070285026,Aleksander,Strządała
92090484864,Agnieszka,Zemanek
90011489385,Adam,Kubowicz
94070528906,Jerzy,Szałas
93080699893,Eliza,Rosada
98060288474,Łukasz,Tryc
91121317188,Dariusz,Kulczak
95111678499,Stefan,Młot
97080858939,Dominik,Fitas
92011495159,Kazimierz,Cierpka
97022162021,Kornelia,Tofil
98012391593,Nataniel,Kuska
96102165172,Kamil,Pych
97062919993,Marek,Starościak
91080700975,Sonia,Łokaj
96060727223,Wojciech,Raszkiewicz
99041926385,Gaja,Świerszcz
95021807093,Witold,Kurpanik
95050160907,Kornel,Heinrich
90122055066,Krystyna,Pilarek
97081781551,Gustaw,Jarmuż
99030791325,Kazimierz,Kosiec
98033153835,Tobiasz,Pela
90030351933,Piotr,Goworek
92100965004,Tola,Wocial
96031170294,Jerzy,Kusik
94083141479,Eliza,Tofil
97110851235,Bruno,Grabara
90061020149,Sonia,Kursa
95050467943,Dagmara,Dytrych
95042452287,Natasza,Misiaszek
92072263678,Emil,Kuran
96091784480,Julita,Jargiło
99011183664,Olga,Ochał
96091715794,Nicole,Duczmal
98121639216,Michał,Mandrysz
94100141743,Fabian,Karkut
90060109645,Iwo,Skalik
97070340161,Aleksander,Kenig
93040249179,Jacek,Pitura
90071885040,Tymoteusz,Lisak
91031627012,Sonia,Tarasek
92010319467,Kamil,Giec
97012331499,Kacper,Panicz
93112237561,Agnieszka,Orzeszek
92052713164,Radosław,Kość
98061173478,Przemysław,Graj
94022256301,Robert,Kopiczko
99012298736,Maksymilian,Kamieniak
92081978271,Fryderyk,Kluj
99011596330,Filip,Witos
93043014680,Tymoteusz,Lesner
98041991902,Aleks,Szpyrka
97101865308,Adrian,Kutek
94082505470,Krystian,Subocz
94072104661,Tymon,Sady
91112617798,Józef,Piskor
96090878434,Kamil,Majewicz
95072175622,Angelika,Toma
94072903444,Dagmara,Zaranek
94100797609,Natan,Janduła
92031600139,Marcelina,Jakiel
91010964189,Julita,Jałowiec
92072272274,Stefan,Kłósek
98112111123,Maksymilian,Janc
99041101722,Anita,Bracha
97012126596,Maciej,Wolańczyk
92062137446,Karina,Politowicz
97080491912,Mikołaj,Sadownik
94060945036,Julita,Milewczyk
90123122183,Anna Maria,Zacharek
94080727160,Bartek,Piłka
91052577585,Radosław,Leszkiewicz
99101136299,Melania,Walencik
92012303671,Borys,Filus
90111320322,Nataniel,Gozdur
95070825956,Jeremi,Korbut
95030713592,Konrad,Działa
97051596781,Artur,Barteczko
94072373542,Marcelina,Płodzień
98032949996,Melania,Matus
99121908375,Natan,Hejna
91012212556,Julianna,Flisiak
93040857264,Kalina,Bosek
96102336390,Oliwier,Krenc
98062971808,Eliza,Zagrajek
95013015163,Alex,Masny
94061743299,Olgierd,Pałac
92040955491,Wiktor,Błaszyk
90032050045,Marcin,Oleszko
93042236942,Józef,Rajda
91082465425,Tola,Basa
93111742534,Natan,Samul
94010314275,Maciej,Szymańczyk
91112369275,Gabriel,Leks
96080857214,Anastazja,Jędrak
95113098743,Kornel,Paliga
90030316448,Piotr,Dietrich
98033055496,Krystian,Miozga
95100627080,Mieszko,Turoń
96100665711,Maurycy,Gosz
93122358863,Dorota,Fik
97110119225,Alex,Rajda
93103027654,Aniela,Tusk
92071477021,Cyprian,Materek
99030946268,Ksawery,Ciepłuch
94062047323,Nicole,Cieniuch
93102230150,Janina,Wiertel
96120630092,Tomasz,Oleksik
93090422700,Adrian,Kręgiel
94110407756,Malwina,Żyto
92022949870,Nikodem,Żymełka
98052158963,Witold,Tokarek
94031526237,Kamila,Szwaj
97051572217,Oskar,Irla
98062794476,Ignacy,Kręcisz
94030483915,Igor,Grzenia
95121790310,Dagmara,Beck
93040470036,Anita,Hus
99110456106,Stefan,Czubaj
90040714001,Ryszard,Drozda
97031510871,Ida,Fraszczyk
95100929199,Rozalia,Niklewicz
95020639695,Olga,Dering
92040950410,Artur,Pociask
95082705792,Maks,Chatys
91060390910,Radosław,Fogiel
90010583257,Błażej,Macek
95021032428,Jakub,Świt
94050127509,Iwo,Zys
97010971310,Stanisław,Porzucek
96082170007,Marcelina,Szulist
97062657701,Andrzej,Kiedrowicz
91040235659,Damian,Dzidek
95093087027,Dagmara,Cymbała
95011047999,Wiktor,Plich
98122394743,Fabian,Latko
92090413718,Kamil,Zugaj
92091093034,Jerzy,Grabas
99020768124,Adam,Mrózek
93102502420,Adrian,Rzeźniczak
97090309191,Nikodem,Gągała
98032373997,Sonia,Gruchot
91010737035,Dagmara,Pik
93041400287,Kazimierz,Ważna
97071757359,Hubert,Kolonko
93032995336,Robert,Ciastek
94042297009,Kornel,Serzysko
99071482967,Urszula,Kłysz
93050263873,Ewa,Gierat
95120901784,Albert,Kubasiak
93122415919,Oskar,Skrzecz
93041505593,Aleksander,Stebel
92010504913,Jacek,Zubel
98011973783,Marek,Pazik
97041154726,Ryszard,Hanzel
96021521457,Artur,Semik
93012736029,Kornelia,Paściak
96020613010,Oskar,Wałdoch
91041568958,Urszula,Anders
98112622672,Kajetan,Bereda
91041101986,Ida,Oziębło
98121338092,Stefan,Trybuś
95090619122,Przemysław,Granat
92052918446,Alan,Langa
96101739125,Kamil,Czubaszek
96012180201,Antoni,Szmaj
98091535530,Urszula,Gołofit
98092041229,Tymon,Linkiewicz
94060142761,Bianka,Zmuda
91051306108,Kamila,Duniec
90111737795,Nela,Grund
92111515995,Julian,Stanisławek
95072027806,Ryszard,Drabczyk
94013158397,Kornel,Rasała
90062250561,Róża,Siemek
91060618144,Maciej,Karczmarek
98051513583,Sara,Szymków
90033130922,Dorota,Nitek
97102545423,Piotr,Tasarz
95040613916,Ewelina,Szeszko
93101444770,Ada,Cywka
95080823146,Eliza,Staniewicz
97122199648,Kamila,Wiraszka
90110709522,Monika,Mazepa
97090838057,Adrian,Noras
90011399879,Nicole,Steuer
90012010102,Kacper,Kornek
96061013240,Kornelia,Olszowa
90120447669,Blanka,Królczyk
94111619822,Tymon,Seidel
98102618476,Mariusz,Tatarczuk
96050904777,Juliusz,Dywan
98060707924,Olaf,Brózda
95120674381,Krystyna,Pitura
94040301241,Elżbieta,Jaroch
97052846083,Bartek,Groborz
92090953746,Aleksander,Migała
95090504912,Krzysztof,Glenc
95061408885,Igor,Gmurczyk
99042918901,Dominik,Lichoń
95111081042,Kamil,Fac
96100756334,Albert,Miszkiel
93031559379,Olaf,Apostel
94092379700,Albert,Myszk
96120257165,Norbert,Łudzik
96020263390,Aleks,Megger
94071674958,Oskar,Wojak
99080334464,Gustaw,Ciepłuch
93050415676,Aleks,Ciuła
90090350884,Błażej,Bartela
95121457352,Aurelia,Budner
98090314158,Kaja,Pierchała
95082627694,Tola,Kałwak
99092201259,Adrianna,Latacz
91041345023,Przemysław,Orpel
97071486790,Jeremi,Łaszcz
97030558568,Oliwier,Pazdan
94122092025,Grzegorz,Kustosz
97081778746,Marcin,Komisarczyk
96093028928,Norbert,Siciarz
95101796475,Arkadiusz,Kiwior
98060955419,Anita,Dykas
96031285930,Aurelia,Ciechowicz
94031657449,Jeremi,Gąsienica
97020874676,Tola,Kretowicz
97031249076,Bruno,Bobrowicz
98030579340,Maciej,Obst
97102445020,Alex,Słupik
99011551210,Kacper,Czerkies
94071664184,Apolonia,Mudlaff
93060734819,Anastazja,Krefta
99090536478,Karina,Labudda
92122021104,Gabriel,Wacław
99062056177,Olaf,Piotrkowicz
99121121507,Sonia,Basak
92072833367,Franciszek,Siciarz
96030413833,Dorota,Ciężka
99020199900,Mariusz,Stefankiewicz
95112806925,Adrianna,Święs
91061358427,Damian,Jędrys
97081468056,Gustaw,Słowiak
99082845195,Gabriel,Pazoła
96101554955,Marcin,Wijata
95111787016,Karol,Kondej
99032605118,Marianna,Wieja
97112663197,Tymoteusz,Podsiadła
98052246637,Roksana,Dolega
90070845124,Marika,Mudlaff
90031331103,Eryk,Siedlarz
99041607990,Leonard,Wajer
95011687368,Karol,Wizner
99112785875,Melania,Chlebek
93110852283,Ernest,Gendera
97121564483,Tymon,Kosowicz
98101357538,Andrzej,Trybała
93020586375,Szymon,Waraksa
96082954063,Mieszko,Łabuś
92120624071,Mikołaj,Wiesiołek
94031364981,Olga,Kliszcz
97081121889,Janina,Broś
96062440410,Kamila,Grębowiec
94020890691,Aleksander,Żbik
91092896523,Aurelia,Brachman
98011231605,Borys,Martin
99032662014,Emil,Wasil
92040204465,Artur,Majtyka
94090519395,Antoni,Salomon
95040370873,Albert,Masiak
91121063904,Tymoteusz,Kierepka
99051814841,Ernest,Doktór
98022431937,Albert,Wojaczek
98102000817,Roksana,Baka
98080225420,Jędrzej,Broniarek
93033014375,Konrad,Jeżyna
96031407819,Monika,Kopik
91050508556,Andrzej,Maligłówka
99043021187,Robert,Wiewiórka
94110676286,Juliusz,Luberda
91052516913,Jerzy,Wyłupek
90061016708,Nicole,Szumacher
99090403462,Józef,Kamyk
96071028225,Rafał,Cacko
98032491837,Sebastian,Gniewek
94092858760,Rozalia,Raźniak
91032292668,Kalina,Serzysko
96081431961,Patryk,Cacko
97062429274,Wojciech,Mirończuk
97032042586,Filip,Pieszak
92010179010,Sandra,Wawrzynkiewicz
91082019297,Mikołaj,Anders
94091592506,Ida,Kuska
90081580922,Adrian,Kiljan
96061514789,Marcin,Basa
93093011323,Kamil,Ryndak
99100696224,Radosław,Furga
94110273186,Alan,Zawiasa
99072775653,Borys,Chaberek
90102124290,Jacek,Kacperek
96030124942,Gustaw,Zbrzeźniak
90121029482,Juliusz,Sołtysek
97092482483,Ignacy,Piotrowiak
93062336583,Tymoteusz,Langier
94060553411,Ryszard,Grab
94102295501,Olgierd,Jancewicz
94100710523,Witold,Wiszowata
99120619379,Gaja,Kubisz
99122432006,Inga,Wawszczyk
93073100621,Inga,Kucharz
99120197314,Cyprian,Tarach
96042321263,Jerzy,Jarczak
97112107631,Stanisław,Masny
91040437860,Apolonia,Lewicz
98080589041,Maks,Kaja
95121627715,Szymon,Paw
99020138536,Mariusz,Nestorowicz
98020151828,Marika,Sularz
99100184415,Julita,Słysz
91052554777,Eryk,Czerwionka
94041769367,Tymoteusz,Reichel
95103028215,Bianka,Kargol
93112917793,Patryk,Drabczyk
95011637929,Iwo,Maziarczyk
98012972439,Nataniel,Klaus
98030152677,Bruno,Dobrosz
97121766878,Aleks,Gabrych
98070498397,Malwina,Gregorowicz
93062147392,Jakub,Marciniszyn
99110663209,Norbert,Lewicz
94100765691,Filip,Zubowicz
91031312952,Kazimierz,Kazubek
97052936414,Jerzy,Gębura
91080507688,Kamil,Zimniak
97080611912,Kornel,Druszcz
95051846202,Witold,Bródka
95090402920,Sebastian,Trąbka
90041935162,Rafał,Łokaj
90061740083,Robert,Bak
91070528172,Anita,Pociask
91082536639,Kamil,Dziwak
93091795506,Józef,Kowaluk
91042474515,Eliza,Kluczek
95111205282,Ksawery,Kubrak
98120833796,Mariusz,Leżoń
99030259357,Nataniel,Westfal
98090650232,Aurelia,Bałdys
94090721349,Maksymilian,Komuda
98100424688,Ewelina,Cisoń
92113009302,Dorota,Duczmal
96011542125,Kamil,Wójt
91010592805,Malwina,Satora
97122449347,Paweł,Polaszek
93051921617,Kalina,Wyskiel
97110964160,Aurelia,Szkopek
98041963479,Angelika,Urynowicz
98101467323,Olaf,Toborek
95011292412,Juliusz,Wawrzkiewicz
97052823930,Filip,Flieger
91060791070,Aurelia,Tymczyszyn
93011665496,Tymoteusz,Ubysz
94071173563,Marcel,Hanusiak
99102827646,Eliza,Romaniak
91031065423,Marcin,Kościk
95022646730,Lidia,Wydmuch
96071217072,Cezary,Oślizło
99062332291,Bartek,Pezda
97062936668,Kamila,Mizia
98031269345,Kacper,Strzyż
92022988260,Krystian,Smętek
94050606613,Jędrzej,Gmurczyk
93060926003,Radosław,Golda
96111292399,Malwina,Kapka
99091868738,Igor,Surdel
95061109342,Wiktor,Galek
93072441442,Iwo,Jędraszek
93052239908,Ksawery,Andryszczyk
94010427377,Fabian,Marko
96012367848,Róża,Moździerz
90030540513,Karol,Gołas
92081658182,Stefan,Megger
96111528487,Ernest,Prasek
93101017028,Maksymilian,Królikiewicz
92022753972,Juliusz,Jaszczur
92102623274,Stanisław,Bujas
99032042658,Ryszard,Szałaj
96060233593,Aleksander,Kocurek
92082678033,Kaja,Luks
98111724993,Miłosz,Bodek
92052912051,Piotr,Jędral
94092696704,Elżbieta,Majczyna
92030902270,Hubert,Obuchowicz
95103175979,Agnieszka,Moczko
91041558825,Nataniel,Dworniczak
92091894604,Sara,Pezda
95062279028,Juliusz,Kubanek
91052662669,Ksawery,Pachla
99090565803,Antoni,Gryszkiewicz
90041825704,Ignacy,Łapot
98042835771,Norbert,Matyjasek
93070422517,Wojciech,Zimmer
96071402276,Jerzy,Bakalarczyk
91052240793,Ida,Pupek
92120493572,Natan,Tondera
91121783213,Kamil,Wyrobek
91012508420,Monika,Gołota
92101983298,Karol,Klejna
92111515124,Andrzej,Nieścior
99110325819,Agnieszka,Skutnik
96011410301,Sara,Waloszczyk
92042109812,Ksawery,Jamrożek
97111416314,Stanisław,Kusio
95012637584,Kaja,Gołoś
95072100466,Artur,Samoraj
90061274425,Iwo,Doroba
96070671004,Kornel,Borysiak
97052700071,Blanka,Bitner
92080128929,Fabian,Foremniak
91013198305,Jeremi,Nestorowicz
97082969228,Łukasz,Zbrożek
97050772113,Ignacy,Korek
95112812689,Dagmara,Haponiuk
95120219601,Szymon,Lisak
97091247575,Natan,Bejnarowicz
91030175400,Piotr,Langa
98081439277,Natasza,Kiciak
94020229673,Tadeusz,Kniaź
93033161022,Gabriel,Bodych
91062724025,Ernest,Pastuszko
95031427788,Sandra,Petryk
93102566200,Julian,Chuchla
98080742060,Sandra,Walocha
99071766973,Oskar,Wajdzik
98052982672,Dorota,Łasak
95081928031,Maurycy,Jachimczak
92010452841,Antoni,Dorynek
96080696716,Oliwier,Kobel
99103012139,Anastazja,Karczmarz
92080576715,Angelika,Fik
97100529874,Natasza,Karpiel
97081579132,Wiktor,Poleszak
95102952212,Konrad,Młyńczak
94040567829,Norbert,Dziewit
96061474087,Adam,Tomal
97081569405,Łukasz,Wawak
97111832352,Tola,Bona
93091361840,Marcel,Borkowicz
99111230970,Mikołaj,Stuglik
98100892890,Bianka,Szwaja
91112299116,Kornelia,Tekieli
96042067796,Dorota,Gabryelczyk
90060996270,Emil,Koczara
91070117521,Maks,Matusewicz
92041647412,Ada,Szczerbiak
94122381398,Jerzy,Suchora
96052095756,Jerzy,Wołoch
98032760487,Wiktor,Karyś
95060900494,Gaja,Lada
99112480176,Jędrzej,Samiec
94092295019,Krystian,Skolik
92021588683,Konrad,Swatek
99042837428,Rafał,Smalec
97010437142,Elżbieta,Łosiewicz
99072682472,Igor,Duczmal
92050199874,Rafał,Stranc
97091679345,Jerzy,Golisz
95022538152,Ada,Machoń
98081143273,Ewa,Ferdyn
93062355403,Aurelia,Dyszy
91103021821,Ryszard,Nagel
95032797475,Marika,Urynowicz
95061565795,Olgierd,Adamaszek
98072476472,Damian,Dmoch
92121519143,Kornelia,Wykręt
95081505713,Lidia,Zaranek
92072061412,Tomasz,Szłapa
95060716611,Krzysztof,Meler
98013059405,Franciszek,Zysk
96080387263,Bruno,Janoszek
99080993425,Ewelina,Rycerz
92102230214,Tymon,Lichoń
98042138348,Liwia,Wyrwał
98060451786,Maksymilian,Pośnik
95122840519,Witold,Rup
95012544389,Anita,Mydlarz
95020360212,Marika,Wosiak
98031943175,Maks,Kasper
94022267961,Jerzy,Kucharz
98080672178,Maksymilian,Pałac
93110104588,Melania,Kosidło
98041043708,Fabian,Mandrysz
93092028379,Kamil,Szymocha
97062110660,Karina,Piotrkowicz
95032938113,Kaja,Bobrowicz
90110500413,Malwina,Boś
92072717757,Franciszek,Rudyk
96101591732,Monika,Honkisz
95071967093,Kamil,Janka
93010439467,Hubert,Wykręt
97083150038,Cyprian,Miszkiewicz
90010771041,Gaja,Teterycz
94010139517,Grzegorz,Głownia
98053067424,Jerzy,Gęgotek
99071662774,Marcin,Kryza
94061652652,Roksana,Wizner
90022256112,Artur,Wawrzynowicz
92022382705,Anastazja,Jeżyk
93051840196,Dagmara,Wiewiórka
91081685716,Adrianna,Wosiak
95041684450,Nataniel,Daraż
97060486035,Radosław,Stochaj
98031605242,Antoni,Sieradzan
91110961073,Krzysztof,Janowiak
97102796447,Ryszard,Sarosiek
91010436897,Paweł,Nowek
91091616557,Nataniel,Fularczyk
94083089755,Gustaw,Młynarz
98083072548,Witold,Słysz
91101672661,Olga,Gąszczak
93040296096,Róża,Ciaś
93112309530,Norbert,Jargiło
90042200311,Emil,Kaletka
92030436360,Aleks,Jaje
92120516813,Malwina,Bittner
96101398230,Mariusz,Widłak
93021516212,Oskar,Pietrusiewicz
97031175180,Dariusz,Sieradzan
91121467975,Krystyna,Grabara
94101286050,Radosław,Maraszek
90070240158,Ryszard,Pawlukiewicz
98050434201,Apolonia,Boruc
92102963130,Inga,Koss
99062411680,Ryszard,Mrotek
94081559159,Rozalia,Franków
97092891575,Tymoteusz,Dzierwa
98031370926,Julianna,Szmajda
95020703635,Ewelina,Kwapis
96111712123,Igor,Szlaga
91111442379,Aniela,Gajzler
98062844355,Nikodem,Olko
90111516398,Justyna,Rudowicz
99062157496,Marcel,Cukier
94092189341,Marcelina,Dłubak
94010222439,Arkadiusz,Litwinowicz
92010980874,Albert,Gubernat
97073005511,Iwo,Szczypiór
90072176727,Janina,Hejduk
92010129114,Tola,Monkiewicz
91041218853,Marcin,Gospodarek
99021053751,Ryszard,Derek
90061643959,Sara,Młocek
94103002148,Blanka,Ziarno
97011396486,Iwo,Parda
93021865903,Kalina,Słobodzian
95122448885,Iwo,Zębik
94092337157,Norbert,Masiak
99071359173,Bartek,Kuśmider
96033001585,Kajetan,Grab
93081957936,Kaja,Bakun
90091749993,Sandra,Uliasz
94112256020,Oliwier,Trepka
96090141699,Radosław,Cydzik
95102944020,Juliusz,Malisz
91050716896,Jacek,Linkiewicz
97072324464,Oskar,Sarota
98071249169,Sonia,Stempel
94032142162,Cezary,Michalkiewicz
94042378476,Adam,Barcz
90071568596,Aurelia,Furga
99072449923,Iwo,Korbel
93031313223,Eryk,Filek
96022457287,Konstanty,Owsianka
95081124048,Nikodem,Hennig
95040110475,Kamila,Korek
94091743070,Urszula,Walo
95092455452,Justyna,Jaszczyszyn
90051246076,Szymon,Linek
97081699098,Damian,Cyba
97011080615,Fabian,Karczmarek
93111400133,Cyprian,Fularczyk
98012558028,Aurelia,Nowrot
99042944029,Fryderyk,Surmiak
99062934189,Konstanty,Kukawka
96031895133,Tobiasz,Ziętal
92040302699,Cezary,Kozubal
96080710546,Tomasz,Idec
90030636841,Marcel,Tałaj
98120167554,Natasza,Krępa
90090320793,Blanka,Owsianka
92062147746,Witold,Baum
94071132911,Julianna,Radzewicz
93021586978,Kornelia,Murat
96080725643,Marcin,Goworek
91011844796,Julianna,Karkocha
92081265405,Natasza,Golak
98110310845,Dariusz,Krefta
99072235212,Ksawery,Ledzion
94042659014,Wiktor,Plewnia
90090499004,Sylwia,Plaskota
95122517424,Leon,Sowała
99121794244,Hubert,Liśkiewicz
96073184507,Jerzy,Ziarno
98041318583,Tymoteusz,Szeszko
91121234467,Przemysław,Pierzak
96032165400,Norbert,Sakwa
97012797408,Kamila,Weremczuk
98081265490,Igor,Rurarz
92031209475,Iwo,Lica
99051173764,Mieszko,Graboś
