ID_Ucznia_w_klasie,Pesel,Nazwa_klasy
52988,96041697071,3D
52989,98111408129,3D
52990,92050301064,3D
52991,95011645913,4D
52992,90032292715,4C
52993,97101880453,4A
52994,97020774389,3C
52995,94022753396,3D
52996,95100483769,3A
52997,92031837962,4D
52998,93092757550,3A
52999,97062689931,4C
53000,96022929018,3C
53001,91042098210,4D
53002,97032413531,3C
53003,92120617682,4B
53004,99011472845,4B
53005,97022153432,3D
53006,99071677451,3D
53007,98062660575,4B
53008,96102387525,4C
53009,98050807524,3D
53010,95100946864,3C
53011,96041796046,3A
53012,98041379612,4D
53013,93021744237,3B
53014,94080319741,4B
53015,90040975424,4A
53016,92071633265,3D
53017,99123034078,3A
53018,90122177146,3D
53019,97032737075,3D
53020,99070305533,4D
53021,98081641320,3D
53022,90080209880,3C
53023,92081204390,3C
53024,90080519150,4D
53025,92101177316,3B
53026,97012516966,3C
53027,92061352190,3A
53028,92051263882,3A
53029,99080666664,3C
53030,92010696865,4B
53031,97042077970,3B
53032,95081388624,3D
53033,99082460563,4A
53034,99040284420,3B
53035,96040471694,4A
53036,96090771249,3A
53037,94061252463,4A
53038,96103005787,3C
53039,92102481924,3B
53040,93022460220,3D
53041,94091901902,3C
53042,98040185113,3A
53043,92030449991,3A
53044,93020998910,3B
53045,92070119582,3A
53046,99102568532,4B
53047,91020964920,4B
53048,96081161334,3A
53049,90072556552,4D
53050,93020415598,4B
53051,92032166731,3A
53052,92021201513,4C
53053,96082402924,4D
53054,90120575694,4B
53055,90062734601,3A
53056,93060539889,3A
53057,99030507276,3D
53058,96030828600,3D
53059,98092930945,3B
53060,90040443596,3D
53061,98092869960,3D
53062,96122512747,3C
53063,91052101658,4D
53064,91071617075,3D
53065,92043009845,4A
53066,98061034913,4B
53067,94030528940,3A
53068,94050963589,3B
53069,97042360643,4C
53070,94121103294,3B
53071,92021772268,4D
53072,99072510663,3D
53073,93051927934,4B
53074,96041046523,3D
53075,91011606051,4A
53076,96081678940,3D
53077,97021459461,4A
53078,99040282725,3A
53079,96072357346,3C
53080,98020984925,3C
53081,98101232349,3D
53082,93051385754,3D
53083,91030919662,4C
53084,90120198411,3B
53085,99102826577,3A
53086,99081196438,3C
53087,98092625793,3D
53088,98082174296,4D
53089,91070619986,4C
53090,98121036969,4C
53091,94021998930,4A
53092,97082951258,4A
53093,97101888871,4B
53094,92071405882,4C
53095,98062735233,3B
53096,92061516547,3B
53097,97102503351,3A
53098,90011164963,4A
53099,94052402088,4D
53100,99042720377,4D
53101,99090888087,3C
53102,97081285864,4B
53103,97122052895,4D
53104,94022824517,4D
53105,91050107007,4D
53106,91111707526,4A
53107,98071874004,3C
53108,98051204474,3A
53109,96071864175,3C
53110,95070203208,3D
53111,98091855803,3A
53112,91033192271,3A
53113,99033024226,4B
53114,90050169826,3B
53115,97081233270,3A
53116,95012538502,3A
53117,91061320338,3D
53118,95122489680,4C
53119,94111874843,3B
53120,95053163587,3A
53121,97122459036,3D
53122,95111328516,4A
53123,90112172874,3C
53124,98100856526,3B
53125,96122593148,4A
53126,92010962207,3A
53127,95072360024,4B
53128,98012816346,4B
53129,94032231523,3B
53130,93012934458,3D
53131,93112725202,3D
53132,96081294883,4B
53133,91030753473,3B
53134,92080612727,3D
53135,93082482750,3D
53136,97041045802,3D
53137,92060194771,4A
53138,92121769654,4A
53139,93030261206,3D
53140,92110797064,3D
53141,90052031004,4B
53142,91112920207,3D
53143,98122103710,3D
53144,98041256814,3D
53145,96042658826,3A
53146,91090563430,4B
53147,98040540787,3C
53148,92090995887,4A
53149,91021866146,3C
53150,98030417312,4B
53151,99061538643,4A
53152,99051937489,4D
53153,94102074838,4C
53154,99122490422,3B
53155,97102310562,4A
53156,95011031440,3B
53157,94010530257,3C
53158,98010540500,4C
53159,95052851162,3D
53160,96070994691,3A
53161,94012945541,3D
53162,92062068821,3D
53163,93111082773,4D
53164,96022538722,4C
53165,90011677322,4D
53166,98011007448,3A
53167,93030374094,3C
53168,93071840129,4B
53169,95102145070,4C
53170,98030607603,4D
53171,92082131428,3B
53172,97050947090,3B
53173,95100624490,3C
53174,91062439374,4B
53175,96012418391,4C
53176,90032059402,4C
53177,93012905498,4C
53178,94071403044,3D
53179,96101238471,4C
53180,90060206472,3A
53181,98063064385,4C
53182,97121871217,3A
53183,99051486884,3B
53184,94073080410,4A
53185,99102754379,3B
53186,95022477033,3B
53187,92081364371,3C
53188,97041284630,4B
53189,93111201055,4A
53190,94081677235,3A
53191,93091866482,4C
53192,91111596221,3A
53193,98122747992,4D
53194,90082911226,4D
53195,90112315576,4A
53196,91102602348,4C
53197,90020354669,3A
53198,96070209287,3C
53199,97112516532,4A
53200,98092493651,4A
53201,97062673253,4A
53202,94110169847,4B
53203,99082909996,3A
53204,92011030301,3B
53205,91100531655,4A
53206,95102796818,4C
53207,92100564050,4B
53208,96022714139,3D
53209,93122377400,3C
53210,96092151416,3C
53211,96112402777,3A
53212,99123000501,3B
53213,94100295664,4D
53214,94061155575,3D
53215,94081011154,4B
53216,95082723802,4C
53217,99072449626,3C
53218,92050102610,3C
53219,94061402295,3B
53220,99012777932,3C
53221,97012371019,4A
53222,98041121493,4D
53223,93122654372,3B
53224,91021593400,4B
53225,91031762412,4B
53226,93092842061,3A
53227,93082021623,3B
53228,91070279993,4A
53229,90042526185,4B
53230,92033137534,3B
53231,97072741045,4D
53232,95112619897,3B
53233,97090717558,3C
53234,93100942866,4D
53235,97030808236,3A
53236,90060123805,4B
53237,92122770886,3D
53238,96123088236,4C
53239,90022279234,3A
53240,97110843241,3C
53241,98032026970,4B
53242,93103109015,4D
53243,95052440290,3A
53244,94021401863,4A
53245,91070497472,4C
53246,92042063107,4A
53247,95121997397,4B
53248,94092242509,4D
53249,97071508221,3D
53250,95122302071,3B
53251,90100487201,4C
53252,96081004332,3D
53253,96030705222,4D
53254,99060680747,4D
53255,94010241762,4A
53256,98042040773,4C
53257,90060907052,3A
53258,90050404541,4B
53259,92071213841,3A
53260,91072235575,3D
53261,91041627259,3D
53262,95110610159,4A
53263,94080616251,3D
53264,92051750348,3D
53265,97032421112,4A
53266,97080502159,4B
53267,92082855342,4D
53268,91122273177,3A
53269,97102316940,4D
53270,93021686050,3D
53271,97012831548,3B
53272,96012241696,4B
53273,99032604322,4C
53274,91060183473,3B
53275,93042434661,3C
53276,90100979878,4D
53277,94101459669,4D
53278,97010365074,4C
53279,92070260226,4B
53280,92112201927,3D
53281,95022139872,4A
53282,93092367234,3C
53283,92070890289,3A
53284,95071331676,4B
53285,97062476900,3A
53286,98043088253,4C
53287,93102431322,4D
53288,95051728201,3C
53289,96061797322,4C
53290,95040492977,3C
53291,94082722231,3C
53292,94062303243,3D
53293,90051801330,4A
53294,91073026899,4A
53295,92051439555,4A
53296,97052165690,3D
53297,96111149158,4C
53298,94121517138,4B
53299,97122686517,3D
53300,91120377361,4D
53301,90042278402,4B
53302,92090357526,3C
53303,98091728145,4C
53304,96090577159,4C
53305,90061149943,3D
53306,98081662471,3A
53307,95011331694,3C
53308,96011364754,3A
53309,90052646264,4C
53310,94022246421,4D
53311,98022820078,4B
53312,99102288599,4A
53313,94012964171,3C
53314,93100715866,3D
53315,94090160874,3D
53316,99030881138,4C
53317,99071845430,4D
53318,95022191056,3A
53319,92060251261,3D
53320,92081351085,4D
53321,92031800430,3B
53322,91040409832,4B
53323,98062533817,4B
53324,99110480253,3B
53325,90050241775,4A
53326,91050196706,3B
53327,98082079096,3D
53328,90111231558,3D
53329,92030732053,3C
53330,99093016511,4A
53331,93050476286,3B
53332,96051105399,3C
53333,93072153187,4D
53334,91121440538,3C
53335,99042593414,3A
53336,93031102980,3D
53337,98081417200,4A
53338,93021898240,3D
53339,97082688581,4D
53340,93112021100,3D
53341,96021661074,4D
53342,94122624387,3A
53343,96071638497,3D
53344,92121359875,4C
53345,97040630890,4C
53346,96012718057,3C
53347,99040189909,3B
53348,96102818797,4A
53349,99120706011,3D
53350,92120410056,4A
53351,97020373427,3A
53352,99122217148,4C
53353,93010529546,4A
53354,98072356875,4A
53355,99110703550,4D
53356,96100135755,3C
53357,98111224226,3D
53358,96021795524,3A
53359,96122948429,4C
53360,95012362792,4B
53361,90092321846,4D
53362,94042450271,4C
53363,94090964164,4D
53364,95022830056,3C
53365,98060867271,3B
53366,94081010269,3D
53367,93062513434,3A
53368,91082118231,4C
53369,99031654922,3A
53370,93080975566,3A
53371,94041022703,3D
53372,92101861132,4B
53373,99052511594,3D
53374,91062723444,3A
53375,91021262959,3D
53376,99032653692,4D
53377,99122016204,3A
53378,96022746963,4D
53379,96051929340,3C
53380,92102325787,4B
53381,99041743957,3D
53382,98041882958,3C
53383,95091594093,4A
53384,91022299114,4C
53385,91051728951,4A
53386,96021551463,4D
53387,95041737738,4C
53388,92061440222,3A
53389,99050478129,4A
53390,94091242142,4A
53391,97090198216,4A
53392,92082124077,4A
53393,90070683335,4C
53394,97061973798,4D
53395,91120506066,3C
53396,95010177972,4B
53397,93030477346,4D
53398,91082491994,4C
53399,90020648678,3C
53400,97021317361,3C
53401,94022060663,3A
53402,93113095852,3C
53403,92100356512,3B
53404,97060206266,3B
53405,93031730101,3C
53406,91110980832,3B
53407,92122236397,4B
53408,94032248141,3B
53409,97122933213,3C
53410,90082842434,4C
53411,99012900846,4C
53412,91112094575,4B
53413,91020831907,3A
53414,96022185825,4A
53415,93091748528,4C
53416,90062160505,3B
53417,90013153479,4D
53418,94081353845,3B
53419,95071264497,4B
53420,90050669135,4C
53421,98121422953,4A
53422,95111822164,4A
53423,92092682321,4C
53424,97050142099,3D
53425,95101679390,3A
53426,92101500859,3D
53427,96082500714,4B
53428,98042326583,3D
53429,91041565016,3D
53430,92011017050,4C
53431,95072342112,4D
53432,94051142370,3A
53433,94112334265,3C
53434,95112105666,3D
53435,96011169922,4B
53436,92030746906,4A
53437,90041027113,3D
53438,99062424242,4D
53439,99030651616,3B
53440,93102037467,3B
53441,92102928430,3C
53442,90110537693,3D
53443,96120414263,3B
53444,92022677401,3B
53445,94102561776,4A
53446,96062065956,3C
53447,95041869330,3C
53448,98012837770,4A
53449,96111847476,3A
53450,93083198313,3D
53451,91090468063,3C
53452,98121181201,3C
53453,93112580720,4C
53454,91031656461,4A
53455,99021056839,4C
53456,90011200487,3B
53457,94052344139,3C
53458,91033075264,4D
53459,90102815068,4C
53460,92110804344,4C
53461,96123055937,3D
53462,92102902636,3B
53463,93051248529,4D
53464,92032129190,3C
53465,93042337544,4A
53466,93010426584,3B
53467,97082054647,4B
53468,97020517489,4D
53469,98010812948,4B
53470,99032459731,3A
53471,92012135784,4A
53472,93101668125,3B
53473,96071826441,3D
53474,97011132145,4B
53475,90072430768,4D
53476,97102236901,4D
53477,95031487960,3D
53478,94020720181,3C
53479,96072961949,4C
53480,97091602835,3B
53481,92110679858,4C
53482,97101795898,3C
53483,93110428428,4B
53484,97052739192,4B
53485,99082702018,4C
53486,98051334227,3B
53487,90082780345,4C
53488,94042601172,3B
53489,95041235960,3A
53490,99080812751,4B
53491,93110973836,3C
53492,96041264477,3C
53493,90091115905,4C
53494,97031116152,3B
53495,92082586068,3A
53496,98020288029,3D
53497,93083109966,3A
53498,90072200246,4D
53499,96050224217,4B
53500,92011338713,3B
53501,91081811975,3A
53502,91010537215,3D
53503,93011952606,4B
53504,94021669337,3C
53505,93081301957,3A
53506,95100973709,4D
53507,91090783768,4C
53508,97010475975,3C
53509,96032848031,4C
53510,96011688106,3A
53511,92021090423,3B
53512,97062997124,3B
53513,91072473944,4B
53514,95062758125,4A
53515,91022302285,3D
53516,99092327999,3B
53517,94100641182,4A
53518,91080520755,3C
53519,90100215600,4A
53520,92072022220,4A
53521,99050403581,3D
53522,98060789852,3A
53523,96043086271,4A
53524,90120527202,3B
53525,90050843366,3C
53526,97022023894,4D
53527,91091974028,3B
53528,93121017372,4B
53529,93111059962,4B
53530,99041870257,4A
53531,98111619783,4B
53532,99042857097,3D
53533,95120969070,4D
53534,90033012075,3C
53535,94012965882,4C
53536,93041399071,3A
53537,93031275714,4D
53538,95070556634,3C
53539,92051251047,4D
53540,96060815256,4A
53541,90080782547,3C
53542,94040252073,3D
53543,95073014427,3A
53544,95011679046,4B
53545,95063000795,3D
53546,90021172668,3A
53547,90082867558,3D
53548,91071430445,3A
53549,95082796332,4D
53550,99092708367,4B
53551,91082790888,3D
53552,94092951869,3C
53553,92081324546,3C
53554,91060127738,3C
53555,96070451097,3C
53556,99042710992,3D
53557,93011346407,4A
53558,93072525393,3A
53559,98120254005,3D
53560,91090389254,3B
53561,90071206441,3A
53562,92052505817,3B
53563,95103098308,3A
53564,97041687068,3A
53565,94082831025,4A
53566,94092893798,4C
53567,95030100112,4D
53568,92120616322,4A
53569,97121581486,4A
53570,92112554377,3D
53571,96031664085,4A
53572,99101576190,3B
53573,92080869426,3B
53574,92091068658,3D
53575,93101039323,4D
53576,90050729406,3C
53577,97021600997,4A
53578,97090565595,3C
53579,94062076222,3C
53580,98121841956,3B
53581,97101566681,4D
53582,94042023031,3C
53583,97030680726,4C
53584,91080241515,3C
53585,92081715511,3D
53586,92123011346,3D
53587,90072339906,4B
53588,90010526924,3A
53589,95051828680,3C
53590,99072372614,3B
53591,95070349388,3A
53592,96101074192,4B
53593,95011156424,3C
53594,92123146507,3B
53595,95070352759,4C
53596,92092317287,3B
53597,94020794810,3A
53598,98062629626,3A
53599,97031107600,3C
53600,99050142819,3B
53601,91091988872,4A
53602,91041087996,3A
53603,95010311798,4B
53604,92102876450,4D
53605,97072445512,3A
53606,99020943073,3B
53607,90030553922,4D
53608,97052173158,4C
53609,92121425138,4C
53610,93010896132,4A
53611,96010680918,3B
53612,93070127597,4A
53613,96012008079,3D
53614,94030578372,3A
53615,98101067936,4D
53616,90031472554,4D
53617,93081476554,4B
53618,95030979354,3B
53619,94101900752,3A
53620,93061015043,4B
53621,98112458970,4A
53622,95082324348,4A
53623,91070932917,3D
53624,96072385053,4D
53625,97022428828,4C
53626,92100205670,3C
53627,92040496178,3D
53628,91041748444,3A
53629,99062828961,4C
53630,98112524042,3B
53631,97010565290,3C
53632,98080845008,4C
53633,94080333475,4A
53634,99030872501,3D
53635,97041650697,3D
53636,90121319497,4B
53637,96022775169,4C
53638,90122341183,4B
53639,95102798681,4A
53640,95062541367,3B
53641,97010590102,4A
53642,98030390435,4B
53643,92092458614,4D
53644,96080901142,3A
53645,93052005666,3A
53646,98122381129,4B
53647,92061481119,4A
53648,99020746027,4D
53649,98112651045,4D
53650,93061552634,3C
53651,91092849613,3D
53652,90060815407,4D
53653,92110588198,3A
53654,91110678829,3D
53655,93061452835,3C
53656,99091758196,4C
53657,94032700238,3D
53658,97072511387,3C
53659,90061348458,4D
53660,94050484765,3A
53661,98102977931,4C
53662,93110787020,4D
53663,98052557083,4D
53664,91102442766,4D
53665,92010192392,4D
53666,96050688057,4C
53667,94010591751,3D
53668,93012250451,3D
53669,93082596259,3B
53670,93082957935,3A
53671,96010688077,4A
53672,94070884444,4C
53673,90062936041,4C
53674,93041318717,4A
53675,97041792131,4D
53676,91072208494,4B
53677,92111978703,3C
53678,99040162043,4B
53679,95022551502,3A
53680,92100942289,3B
53681,97082890382,4B
53682,91020727729,3D
53683,96113033921,3B
53684,99071331094,4A
53685,96051211937,4B
53686,94071947342,3B
53687,97110812821,3A
53688,90082942516,3D
53689,93022477961,4C
53690,97022280107,4A
53691,91010807538,4A
53692,97090298329,4B
53693,99101757069,3D
53694,95042458825,4A
53695,94061973810,3B
53696,91042406622,3D
53697,93010593114,3B
53698,94082548949,4D
53699,94062351635,4A
53700,95100137262,4B
53701,90010998185,3B
53702,95071533757,3D
53703,96051704215,4B
53704,98102738677,3A
53705,97112777245,4B
53706,97080475323,3C
53707,90051996391,3C
53708,90071510487,3D
53709,92082017360,4B
53710,95050221354,4A
53711,96010715001,4A
53712,91062247234,4D
53713,94111831893,3A
53714,95032589616,4A
53715,94120827607,3A
53716,96051241257,4A
53717,97112134750,4C
53718,93121154620,3A
53719,93121762210,4B
53720,97101804743,3A
53721,90100102775,3B
53722,94101917325,4B
53723,95081429792,3B
53724,96092743691,4D
53725,93060931452,3B
53726,92080927450,4B
53727,97030553464,4A
53728,97012318285,4D
53729,95110237840,3C
53730,93040384012,3C
53731,91112125480,3A
53732,95011135441,3A
53733,97122768763,3C
53734,91082387822,4D
53735,93092496505,3D
53736,90080400717,4A
53737,95013081641,4C
53738,90102146182,4B
53739,95051128995,4D
53740,93020308645,4B
53741,99050538711,3C
53742,97010859490,4D
53743,94092889128,4C
53744,92082524310,4C
53745,94111868240,4B
53746,90071109201,3B
53747,92030705323,4A
53748,92050553959,4D
53749,90111732608,3D
53750,94050464912,3C
53751,95032428450,4C
53752,92092498500,3B
53753,90063066671,3D
53754,90030938424,3B
53755,96101720413,4B
53756,97122095975,3D
53757,98082687242,4B
53758,99011525154,4C
53759,98061546180,4B
53760,94080107926,3B
53761,96112248238,3B
53762,99080709888,4C
53763,99021707148,4B
53764,90032362102,4A
53765,93052659957,3B
53766,98071141812,3C
53767,93070594524,4D
53768,96070690290,3B
53769,91122068694,4B
53770,95052022069,4A
53771,91113078787,3D
53772,90111054706,4D
53773,92010914556,4C
53774,94042148787,3A
53775,97031850737,3D
53776,97091617888,3D
53777,90031402881,4D
53778,93081968206,3A
53779,98070799498,3C
53780,95021644135,3B
53781,95122504633,4D
53782,98011816873,3A
53783,91011299572,4A
53784,90050999661,3A
53785,95030316320,3D
53786,93101871880,4B
53787,90091875681,4A
53788,97022524777,4A
53789,91112353337,3A
53790,96050140502,3D
53791,97032237339,4D
53792,94062394036,3D
53793,90121790988,3D
53794,98113037011,3D
53795,93080806484,3D
53796,99111568671,4D
53797,92021722942,3B
53798,91011327071,4C
53799,93041789120,3B
53800,91082232290,3C
53801,93070892554,4D
53802,91122897896,3B
53803,91030266146,3B
53804,91102463756,4C
53805,93021906262,4B
53806,94050386241,3D
53807,96083065124,3D
53808,93032974636,3B
53809,94081845672,3A
53810,94111224211,4C
53811,90040607707,4A
53812,97110640602,4C
53813,92041275053,3B
53814,98022383944,4D
53815,99040293422,4C
53816,97021820300,4B
53817,93072956865,4B
53818,93070246155,4C
53819,93110692403,4C
53820,92053183285,4B
53821,91110872476,3D
53822,92091627275,3A
53823,97041168907,3D
53824,96012827506,3A
53825,91061853977,3C
53826,90012967589,3C
53827,91121361187,4B
53828,97071711887,4B
53829,98013121320,4C
53830,97100257429,3A
53831,98022106611,3D
53832,98032120810,3A
53833,90020521364,4C
53834,97053116473,4B
53835,98091113305,3A
53836,94112241046,4C
53837,94032433543,4A
53838,99042032496,4B
53839,95051893655,3D
53840,97011945741,4B
53841,99120822904,3B
53842,94061582777,4A
53843,94031959541,3D
53844,98101833724,4B
53845,94102951580,3A
53846,97022022961,4A
53847,97022061788,4A
53848,91041757019,4A
53849,91122958823,4B
53850,93063074826,4D
53851,93120796283,3B
53852,91032342134,3A
53853,99040800202,4A
53854,95022860277,4D
53855,90022555716,4D
53856,99071733964,3C
53857,92030199728,4B
53858,96071338359,3D
53859,97061932160,4C
53860,93071380911,3A
53861,98022894578,4D
53862,99110879059,4A
53863,91071000509,3C
53864,91052353215,4B
53865,95012032464,3D
53866,97090242168,3A
53867,97073126140,4A
53868,91092414963,3B
53869,99011560748,4C
53870,95080901763,4B
53871,95101192738,3A
53872,96121907687,4D
53873,93111878260,3B
53874,95052958067,4C
53875,99120100587,3D
53876,92051672639,4B
53877,92112126815,4A
53878,94061461056,4C
53879,97011347499,4C
53880,95081443877,4C
53881,92091565049,3A
53882,92030770541,3D
53883,99031828860,4D
53884,99071206604,3C
53885,94091076776,3C
53886,94011060106,3A
53887,97090411773,4B
53888,99061186556,3B
53889,94121128721,4D
53890,95060470582,3D
53891,97100517404,3D
53892,96042740921,3B
53893,97082426549,3D
53894,99091401230,3D
53895,93042625755,4D
53896,97042717520,3C
53897,94092691723,3D
53898,90120798758,4D
53899,93042249191,4D
53900,98111215880,4D
53901,94082464098,3C
53902,94013188501,3C
53903,92100491653,3D
53904,97090760532,4D
53905,91031116884,4C
53906,99100519103,4C
53907,94091194500,4B
53908,93060334262,3C
53909,91100640548,4B
53910,92091922936,3C
53911,93092471030,3B
53912,93101963978,3A
53913,98101722440,3D
53914,97101157568,3D
53915,99040332628,3C
53916,98042518777,4C
53917,91033116912,4D
53918,97011682664,4C
53919,94010501624,4C
53920,98022600191,3D
53921,94010972884,4A
53922,99120684795,3A
53923,98092407085,4D
53924,92092564511,4D
53925,95092999972,3A
53926,90021181295,4C
53927,96112886070,4B
53928,90060339464,4B
53929,92021688871,3A
53930,91022314334,3A
53931,98063004677,4B
53932,93071272975,3B
53933,90101222180,4D
53934,96051413902,4C
53935,96092711874,4D
53936,94080287996,3A
53937,95051004066,3A
53938,95100391398,4A
53939,92122098676,4A
53940,97092802593,4C
53941,95031376273,4C
53942,94020436875,4A
53943,96061816751,4B
53944,91062860242,4A
53945,94072852359,3D
53946,95121593791,4C
53947,93040238885,4D
53948,99040402923,3D
53949,93100304703,4D
53950,97091545987,4D
53951,93090211146,3A
53952,96112661044,3B
53953,95021365230,4A
53954,98061060338,4A
53955,94011213689,3C
53956,98050802482,3A
53957,94021437790,3D
53958,97102062186,4D
53959,95091946418,4C
53960,98102886196,3C
53961,97022296762,3C
53962,90072678137,4A
53963,92122727802,3B
53964,98070991814,3C
53965,91072727999,4C
53966,96062017984,3B
53967,95052915666,4A
53968,91022773490,4B
53969,98111157849,3D
53970,94042680892,3C
53971,93021009132,3C
53972,98061778291,4D
53973,94042396203,4A
53974,99111424494,4D
53975,94050336987,4A
53976,94112286951,4A
53977,96121556331,4C
53978,91102213627,3C
53979,97081392595,3C
53980,90122115290,4D
53981,90011261134,3B
53982,98122518990,3A
53983,90122097688,3A
53984,98081725004,3D
53985,94040522709,4D
53986,93030838664,4A
53987,97052153183,4A
53988,98021447135,4C
53989,90053099443,4C
53990,96081585868,4D
53991,95100691801,4C
53992,91071164171,4B
53993,98062202717,3C
53994,99111198580,3C
53995,99022335832,3D
53996,96082197376,3B
53997,92072461496,4A
53998,98062309087,3C
53999,93080284002,4A
54000,95101271936,4C
54001,92102611361,3B
54002,99011802828,4D
54003,92101762938,3C
54004,95110674793,4D
54005,91021078060,4C
54006,98010251428,4D
54007,92082932180,3A
54008,97101141477,4A
54009,90091781317,3D
54010,91040455208,4C
54011,95051823630,4C
54012,90022813287,4C
54013,90082218354,3A
54014,95072287600,4A
54015,90093036330,3A
54016,96100120528,4A
54017,92072028707,3A
54018,92030756619,3B
54019,99060919609,4A
54020,97111224069,4D
54021,96103146930,4A
54022,90101115459,3D
54023,94010584577,3A
54024,95052356841,3A
54025,94042545157,4D
54026,98032827953,3D
54027,98111395492,3C
54028,91090497597,3B
54029,97092855294,3B
54030,92052480116,4C
54031,91120866089,3D
54032,98102597052,4A
54033,95092236330,4C
54034,93110786630,3D
54035,90080456541,4A
54036,90022324927,3B
54037,92020735789,3B
54038,94012952381,4C
54039,95110637244,4C
54040,94010335296,3A
54041,97083159006,3B
54042,97083049846,4B
54043,97081811656,3D
54044,95021861064,3D
54045,98121000810,4A
54046,95111544185,4B
54047,99070966107,3C
54048,91123076380,4C
54049,98122694669,4B
54050,94072664503,3B
54051,93072378724,3D
54052,90081072520,3B
54053,91012712797,4C
54054,92071898750,3D
54055,95022585468,4B
54056,98050110330,4B
54057,96033071715,3D
54058,96101500369,4C
54059,94111089364,3C
54060,97122409420,3D
54061,98112491951,3B
54062,92021684754,3D
54063,93010498341,3A
54064,92012046897,3D
54065,94090561316,4C
54066,96080578562,3D
54067,97102390924,3C
54068,93030607813,4A
54069,92021203249,3D
54070,99051589280,4A
54071,93062015387,4C
54072,92102513069,3C
54073,95112452287,4D
54074,99061521131,3C
54075,95011356664,3A
54076,92031373118,4B
54077,91053025988,3C
54078,91071900632,3D
54079,94080595592,4D
54080,95081699698,4B
54081,90101462858,3B
54082,99072594180,3C
54083,92062991994,3B
54084,90121098543,3D
54085,92061234298,4A
54086,96121414545,3C
54087,96100861087,3B
54088,94090141015,4C
54089,94051629376,4D
54090,90032695457,3B
54091,96092473231,3D
54092,95070996986,3C
54093,97063018530,4C
54094,97062505806,3B
54095,92102705062,3D
54096,90091001741,4A
54097,95062193830,3A
54098,99111412796,4C
54099,95051696807,4D
54100,95082607377,4C
54101,90071231360,4D
54102,91051676438,3B
54103,96031565249,3B
54104,97102386538,4B
54105,99051804015,4A
54106,95052632613,3A
54107,98031065972,4B
54108,94032505482,3C
54109,97091723143,3B
54110,96031704572,4B
54111,99051222956,3B
54112,92013158096,3C
54113,98020355307,3D
54114,90060475865,4C
54115,96012254425,3A
54116,93012084399,3D
54117,98100839202,4A
54118,91050803118,3A
54119,98092087135,3D
54120,97122556023,4D
54121,92070500779,3B
54122,95092684669,3C
54123,93021912841,4B
54124,96012997993,4D
54125,92092435929,3D
54126,91071661364,3A
54127,97100108244,4A
54128,93042537487,3C
54129,99011580706,4A
54130,92112562880,3D
54131,94050894650,3D
54132,93110177377,4B
54133,96092381808,4B
54134,98011415386,4B
54135,90071355220,3C
54136,90101393639,4A
54137,90032902854,4B
54138,91090734627,3C
54139,93110916695,4C
54140,96120127473,4C
54141,98112708273,4B
54142,92070796158,4D
54143,95021385700,3B
54144,95073023344,3D
54145,92081183204,4D
54146,90091786527,4D
54147,92030609863,3B
54148,91021722280,4B
54149,94071546558,3D
54150,92112226799,4A
54151,98090320003,4D
54152,99060623551,3B
54153,96101989940,3C
54154,90021703776,3B
54155,91092536494,3A
54156,95070603923,4C
54157,93080358851,4B
54158,97071365987,3A
54159,95091548863,3D
54160,91120813180,4A
54161,90072865579,4D
54162,92091476015,4D
54163,98061082831,4B
54164,93092482430,3A
54165,96050405094,4D
54166,94111345055,4D
54167,98113073446,4B
54168,95060412043,3C
54169,90012292164,3B
54170,95121541466,4A
54171,98040573888,3C
54172,95050793635,3A
54173,90070752189,4D
54174,96062159930,4C
54175,96112316272,4C
54176,97080562720,3D
54177,94061640503,4B
54178,99080104621,4B
54179,93021143296,4A
54180,92030547934,4D
54181,90071463686,4A
54182,94080497726,4D
54183,95091524016,3A
54184,92011334078,4C
54185,98070738031,4C
54186,94030789271,4A
54187,94020543629,4B
54188,99080625739,4A
54189,91100691605,4A
54190,94041344535,3D
54191,97112872827,3A
54192,93042937690,4C
54193,91051173287,3C
54194,93032491979,3C
54195,99101833202,3C
54196,96033129555,4B
54197,94042970906,3C
54198,96062669570,3D
54199,96030175764,4C
54200,97042508586,4A
54201,91031483555,4C
54202,94081633499,4C
54203,92041505565,3A
54204,98110319929,4A
54205,90061550266,3C
54206,91061608690,3A
54207,96041237884,3D
54208,94030972619,4A
54209,95062218708,4D
54210,93032333211,4C
54211,97022804987,4A
54212,90121347074,4B
54213,92020778562,3C
54214,90081332192,4D
54215,96061289050,4A
54216,91081964925,4A
54217,97041574072,4C
54218,99062451644,4B
54219,92071439380,4D
54220,97010819337,4D
54221,96103194360,3D
54222,90100443069,4D
54223,90053011014,4A
54224,93040120597,4A
54225,94071032372,3C
54226,95111810633,3A
54227,97092500200,3C
54228,96042450152,4A
54229,90111190596,4C
54230,94112837195,4D
54231,95012743764,4A
54232,93071802792,3A
54233,90021022109,4C
54234,92010725112,3B
54235,92032139544,3D
54236,96013088843,4D
54237,92102788939,4A
54238,98081256832,3D
54239,99081268797,4A
54240,99071087360,4C
54241,98092045483,3D
54242,90020839397,4C
54243,95102601338,3A
54244,96121094312,4C
54245,90091303614,4D
54246,93112276340,3D
54247,96030244884,4A
54248,97102832923,4D
54249,99122078686,3D
54250,97092111305,4D
54251,95031219424,4B
54252,93110611279,4C
54253,92090623937,4B
54254,96122056106,4C
54255,97120402098,4B
54256,90050326733,3A
54257,99051948414,3A
