ID_Ucznia_w_klasie,Pesel,Nazwa_klasy
30414,91061065297,3D
30415,94082659186,2C
30416,94020517822,4B
30417,99090769511,4C
30418,93030250189,4D
30419,96070140979,4C
30420,97052670976,4C
30421,97120151404,2C
30422,99112625887,4C
30423,93032297810,2D
30424,92121624445,3B
30425,98111160494,3C
30426,91100737501,3B
30427,92101381294,2D
30428,91020737203,4B
30429,95030793510,2C
30430,90101406816,3B
30431,96082644786,2B
30432,92052218034,3B
30433,96032649663,2A
30434,95042236519,3A
30435,97050673421,3B
30436,98040851928,2C
30437,98020883545,3D
30438,90100926290,2D
30439,90012822196,2B
30440,94112278448,3B
30441,96062088047,2C
30442,95051233600,2C
30443,96122899985,4A
30444,91051036205,3B
30445,97012779510,2B
30446,94100741677,3C
30447,92071990896,4C
30448,96092696593,3D
30449,96120677220,4D
30450,91062678973,2D
30451,91020305457,2D
30452,93091767721,3D
30453,99040333674,3A
30454,90111214395,4C
30455,93111803332,2B
30456,94071787760,3D
30457,96040930832,3A
30458,92090421733,2C
30459,95120714922,3C
30460,98012962658,4B
30461,97100352490,4C
30462,98012913784,4A
30463,99103109857,3B
30464,90092086954,4A
30465,94123101450,4C
30466,91091850052,3C
30467,94051266780,2C
30468,92121928532,3B
30469,98061412968,3D
30470,98040133215,3B
30471,90112141003,2C
30472,96083029805,4C
30473,91011763275,3D
30474,91012812060,2A
30475,98091991013,2B
30476,91042410834,4A
30477,97100749867,2A
30478,97052566347,4B
30479,99100194715,4C
30480,96110279865,4A
30481,96061584520,4A
30482,95082380427,2B
30483,98012223948,2D
30484,93032821174,2C
30485,96081843308,2C
30486,94100475549,4A
30487,90012117021,2C
30488,92090354066,2D
30489,98051377215,2C
30490,95091623548,3B
30491,92101346327,2C
30492,96072431853,3C
30493,95071983842,3C
30494,91112380777,3A
30495,94112221781,3B
30496,90100341367,2A
30497,92041661825,4A
30498,93121185019,2B
30499,99051743125,4B
30500,99081390917,4A
30501,96082936731,2D
30502,93031262442,4C
30503,90012591201,3A
30504,96072052999,3B
30505,98090831330,3C
30506,99070582460,3C
30507,96070616933,3A
30508,95060611800,3A
30509,97011957395,3D
30510,92110941876,3C
30511,90121771020,3A
30512,90102903411,4B
30513,93041026076,4A
30514,92090795418,4D
30515,97102262906,2A
30516,91031281320,2C
30517,98070124483,4B
30518,96090295954,3A
30519,92032055884,4C
30520,90121869367,4A
30521,92101089468,4B
30522,99021488609,3D
30523,98041400893,4C
30524,99071692971,4D
30525,99081600690,4A
30526,93111992083,2B
30527,94120902313,4C
30528,98082351369,2D
30529,90060235333,4D
30530,90041839077,3A
30531,95071552776,2D
30532,90101892022,4A
30533,93101658184,2B
30534,98052008824,2A
30535,91093094845,3D
30536,97092561940,3C
30537,90110852688,3C
30538,96090230258,2D
30539,94040496561,3C
30540,91020410995,2B
30541,91012067170,2A
30542,91102309061,4A
30543,95040209331,4A
30544,96012876883,3A
30545,93052901900,2B
30546,97112043694,2B
30547,95022403533,4C
30548,95050143553,2D
30549,99080777573,4C
30550,91050753659,2C
30551,98051578104,2D
30552,90050123156,4A
30553,97090800517,2A
30554,94111720809,4C
30555,91041464384,4A
30556,93112194866,3C
30557,99121709563,3B
30558,98102021234,3C
30559,92060726606,3B
30560,98031653184,4D
30561,92021376271,4D
30562,96080179060,4D
30563,90090601171,3A
30564,99012652064,3B
30565,94051406410,2A
30566,93052489808,3A
30567,99090581027,2D
30568,91010893364,3B
30569,91110573711,2C
30570,92112601383,2D
30571,99042022486,4B
30572,95060605566,2C
30573,90120679091,2A
30574,93111012840,3A
30575,91010688546,3B
30576,92020284351,2D
30577,94030991928,3A
30578,90120526836,3B
30579,90030809306,2A
30580,95012987795,4B
30581,92031480085,3A
30582,95101867726,4C
30583,91110165361,4B
30584,92100689157,4D
30585,97070221282,2C
30586,92051727773,3C
30587,99032765021,3D
30588,99110492487,4C
30589,94010223829,3B
30590,93112686198,4A
30591,91032352847,4C
30592,94061350482,2A
30593,97052201534,2B
30594,91081534065,2B
30595,91120599974,3C
30596,97070236945,3D
30597,97092261703,3D
30598,99061784112,2D
30599,96040730517,3A
30600,98010841847,4B
30601,92120993980,2C
30602,97100786194,4C
30603,98092241964,3A
30604,99020867175,3D
30605,91053069229,2B
30606,95122461297,2B
30607,92081370639,3D
30608,91011248606,3A
30609,99032718340,4A
30610,98101557570,4C
30611,96060259632,4D
30612,95122491579,2B
30613,99110196428,3C
30614,90073030691,3C
30615,98082414916,2D
30616,94123133765,3D
30617,94061573485,4A
30618,94120150440,4C
30619,97102799891,3D
30620,99081109847,4A
30621,92120479152,2C
30622,92010445001,3B
30623,97040773397,4A
30624,96082076921,4A
30625,99121010674,3D
30626,95111210938,2A
30627,90070279286,3B
30628,95020406361,4C
30629,95012263048,3A
30630,94092888301,2D
30631,92010855415,3D
30632,98103034413,2B
30633,98031390465,4C
30634,93021593022,3A
30635,95091769192,4B
30636,90112282294,2B
30637,93032774816,4A
30638,97091034636,3A
30639,91010886241,2A
30640,97092970230,2D
30641,96090852159,3B
30642,90091951312,3C
30643,90052801230,2C
30644,95060417932,3B
30645,92033150823,3A
30646,94051669460,2D
30647,93102368253,2A
30648,90031236231,3B
30649,99082916101,4B
30650,97013075905,4C
30651,92041392701,3D
30652,98100542627,4D
30653,97030770997,2D
30654,91052256914,3B
30655,98070939975,3A
30656,94090141367,2D
30657,99073163860,4C
30658,98071436440,4A
30659,98091716720,4B
30660,99102644539,2C
30661,98091232345,4D
30662,99070399855,4B
30663,94012544511,3D
30664,90032289399,3A
30665,93102616813,2D
30666,92022108475,4C
30667,91062276683,3C
30668,99082201630,3B
30669,93072892873,4D
30670,97040922456,3B
30671,95120714847,4B
30672,91122505179,3A
30673,99013082770,3C
30674,93032889668,2D
30675,98121749940,3D
30676,98031348048,3A
30677,91061668056,3C
30678,99031373186,4C
30679,97060578956,2D
30680,97092982259,2B
30681,99020710886,2B
30682,90102449575,2B
30683,92102216764,3D
30684,91073073136,3C
30685,91111130533,4C
30686,99061546064,2A
30687,92102115117,4C
30688,90121720352,2A
30689,92040467200,3B
30690,90121765205,3C
30691,96021635864,4C
30692,98081681520,4C
30693,94072450090,3C
30694,97031588108,2C
30695,91020514927,4C
30696,95060121891,2B
30697,99011427074,3A
30698,92122809379,3C
30699,99052977190,2D
30700,98032544023,3A
30701,98022721478,2B
30702,90120466756,2C
30703,95100587074,4C
30704,93011609140,3D
30705,91042916514,3C
30706,96020770661,2D
30707,97010357936,3B
30708,98121097012,3B
30709,93032275959,4B
30710,92090453260,3D
30711,98050167608,4C
30712,97030898257,3A
30713,99052870707,4A
30714,91021364736,4D
30715,95051598185,3C
30716,91070152870,4A
30717,95111367623,3C
30718,94051604177,3D
30719,96110548330,2B
30720,96051582169,2D
30721,94032230621,2D
30722,92091647523,4D
30723,96093042911,2A
30724,93111295766,3D
30725,94011709052,4A
30726,93031443960,4A
30727,98071333310,2C
30728,97102761436,3D
30729,98072756125,3A
30730,93060284765,4D
30731,96051134243,2D
30732,91011113964,3B
30733,94010510329,3B
30734,95030832181,3A
30735,93030893247,4C
30736,95091024042,4D
30737,94052352062,2D
30738,97010822777,2D
30739,95062794796,4B
30740,99061574856,2A
30741,96100620769,4D
30742,90031523755,4B
30743,99012579473,2A
30744,91112641197,2D
30745,94070403663,4D
30746,94013162127,4B
30747,96122216368,4B
30748,95081132629,2D
30749,91012101616,4A
30750,95031627362,3A
30751,94092145956,3C
30752,98010197214,4D
30753,91103177157,4C
30754,92061168584,4B
30755,93062069638,3A
30756,96102441609,2A
30757,90061536426,2A
30758,93120151062,3A
30759,92113035345,4B
30760,94081437550,3D
30761,92080189256,3B
30762,91032970706,4D
30763,96032728861,4A
30764,93101316271,3D
30765,99092403088,3B
30766,90021546890,4D
30767,92061489599,3B
30768,93030637331,4C
30769,94120855123,2C
30770,98102717878,3C
30771,96030536259,4A
30772,96082797576,4B
30773,94042398113,2C
30774,95120815111,3B
30775,97102689457,4B
30776,93071469935,4D
30777,91092412398,4A
30778,90011701698,4B
30779,91100829002,3A
30780,91060830962,4D
30781,96061381493,4C
30782,90110568914,4B
30783,90060128039,2A
30784,99032427853,4B
30785,96010921165,3D
30786,96052450559,3D
30787,98082747995,3B
30788,95072070163,4B
30789,96032057587,3D
30790,98071932083,4A
30791,95060771409,3D
30792,98071475236,4B
30793,97072283723,3B
30794,98061618739,2A
30795,91122937864,3B
30796,97051415598,4C
30797,95110551247,4B
30798,90072854551,2C
30799,91032752319,3D
30800,98012020880,2D
30801,97082295583,2B
30802,94032672838,3A
30803,94041617592,4C
30804,99022127004,4A
30805,91070617809,2A
30806,95123169750,3D
30807,93020359870,3B
30808,98111330741,3B
30809,92090847108,4A
30810,90071240416,3A
30811,98081753728,4D
30812,98111651848,2A
30813,98120954875,2C
30814,98112014105,3D
30815,93090252194,4A
30816,95012622180,3C
30817,92042681363,4C
30818,96111688994,3C
30819,96082221789,4D
30820,91050116825,3B
30821,98112291964,2B
30822,91090205907,3B
30823,93041662472,3B
30824,97123007849,2D
30825,97032223134,2C
30826,95012403648,3A
30827,94030467074,4C
30828,94062839236,3C
30829,90111143600,3D
30830,99110912648,3B
30831,98010877903,4D
30832,96082108950,4C
30833,98030215569,3D
30834,97122802773,4A
30835,98072975896,3D
30836,99031551076,4A
30837,91052513101,4B
30838,90083081506,3B
30839,92012730569,2B
30840,95053125297,3A
30841,97031525176,3A
30842,99040111962,4A
30843,90052023966,3B
30844,91101661704,2A
30845,98030130099,3B
30846,97091643647,2C
30847,90070468132,3A
30848,94112316292,2B
30849,94091454080,3B
30850,95053175056,2A
30851,94102421586,2D
30852,93100248146,3D
30853,96021638881,4A
30854,98021872557,2D
30855,95011476049,3C
30856,91052792900,2B
30857,94051173660,2D
30858,90071123300,3D
30859,92053154058,2A
30860,93020810003,4A
30861,92111593331,4B
30862,93031201085,3C
30863,94010276513,4B
30864,90101971299,2C
30865,93011214027,4C
30866,97051046040,4C
30867,95050446038,2D
30868,90052746933,2C
30869,95120539967,3C
30870,92030505039,2D
30871,90121484117,4B
30872,91031993430,4D
30873,90072534400,4D
30874,99112697712,2B
30875,99053019992,4A
30876,96052605980,4D
30877,94011321496,2D
30878,96092993775,4A
30879,98050740737,3A
30880,99050394315,3A
30881,98110907223,2A
30882,92120114899,2D
30883,94051611184,3C
30884,90072967547,4A
30885,90072079594,4B
30886,91061622553,2B
30887,95050511772,3C
30888,96061394178,3A
30889,97060783804,3B
30890,94072341770,4B
30891,98120502825,4B
30892,92071328310,4A
30893,97052810941,2C
30894,92102948436,3C
30895,95031428741,4D
30896,91031598277,4A
30897,95112966029,4A
30898,97073193155,4D
30899,99072915918,4A
30900,91010504701,2B
30901,93010648470,4B
30902,93060662703,3C
30903,97111978159,4A
30904,94070973850,2B
30905,95092042724,2D
30906,95122067851,3B
30907,90040217993,2A
30908,93060867184,4A
30909,93111615654,4D
30910,95042154462,4A
30911,95070660829,4B
30912,92033023028,3C
30913,90101289734,2B
30914,95110449030,2B
30915,98011307722,2B
30916,93010964855,2B
30917,98062334623,2D
30918,93031754460,4C
30919,91011813185,2A
30920,93103162337,2C
30921,99121882499,4A
30922,96101412381,4D
30923,96050801999,3A
30924,90091018420,3D
30925,98011404306,4D
30926,94103089330,4D
30927,92121878875,4C
30928,98032121859,3B
30929,95100467163,3C
30930,97042790718,3C
30931,92082325768,4C
30932,92090558316,2D
30933,93012670233,2A
30934,99103162124,4C
30935,90051000159,3C
30936,90110203736,3C
30937,94112868416,4B
30938,96122664611,2C
30939,94090371292,4B
30940,98080306859,2B
30941,98080444016,3B
30942,91021661970,3D
30943,96043072199,2D
30944,99022035770,2B
30945,97092186639,2D
30946,98021469584,4A
30947,94121588185,3B
30948,95051409724,2A
30949,95020304928,2B
30950,99092248661,2B
30951,96051893201,3D
30952,91122773509,4C
30953,98100333324,3A
30954,92050132602,3C
30955,90010225311,4D
30956,94010324254,4D
30957,91070976272,2C
30958,90020454642,2B
30959,96012704722,4C
30960,94120624839,3C
30961,97060249223,4B
30962,97092387917,4A
30963,92081130251,3D
30964,99021127982,2D
30965,99062223346,4B
30966,91032411865,3D
30967,98050954172,4C
30968,96122206037,3D
30969,94052401391,4D
30970,97042584784,2B
30971,96030353753,2C
30972,94110531909,4B
30973,99062820581,2A
30974,96080647118,4C
30975,97021382084,3A
30976,93060853774,2A
30977,93031887971,3C
30978,93062936639,4C
30979,93041236417,2C
30980,93071213336,2B
30981,90092189497,3D
30982,91122099779,4D
30983,90092929471,2D
30984,94122327402,3C
30985,95022444857,2C
30986,92092279518,3B
30987,93051168801,3D
30988,96051738492,2B
30989,99060260965,4D
30990,91092456011,4B
30991,96012686073,2D
30992,97122662586,2C
30993,99051921411,3A
30994,90030636131,2D
30995,97060262147,3A
30996,99012631579,3C
30997,95053142269,3A
30998,98042416792,3B
30999,91090798728,3B
31000,94092264569,3A
31001,93102967650,2D
31002,97032640968,2B
31003,92060729036,3D
31004,97041582899,2C
31005,93020247717,2D
31006,92080846076,4B
31007,99040541457,2C
31008,90100664954,4B
31009,94032333065,4D
31010,97021035807,2A
31011,93110823483,4C
31012,99093083502,4D
31013,97050131637,4A
31014,92081962364,3C
31015,99102723652,4D
31016,97102438181,4B
31017,94091336850,4C
31018,96040879638,4A
31019,94101860784,2A
31020,96123029406,2D
31021,94012688057,4C
31022,97070861354,3C
31023,95091978112,4B
31024,99110522834,3B
31025,98032949323,4B
31026,98011402755,4D
31027,90061882725,4A
31028,99030178751,2C
31029,94111105370,2A
31030,94110940725,2B
31031,99021325397,4D
31032,92110785977,3C
31033,90121770920,4B
31034,94122774686,3D
31035,92081615699,2D
31036,99081076145,2B
31037,90060769300,3D
31038,95080466631,2C
31039,92030476836,2C
31040,98082221868,2A
31041,96111175870,3C
31042,94031046061,4A
31043,96010530404,3C
31044,96032482305,3D
31045,95092676224,3B
31046,99052902781,4A
31047,93090609033,2D
31048,95103013484,2A
31049,98091716416,2D
31050,96041437314,3A
31051,91081936539,2C
31052,93081284339,3D
31053,99113095458,3B
31054,98090562476,2A
31055,98111946018,2B
31056,92090468732,4D
31057,94071008232,2B
31058,90030432157,4D
31059,90041475718,3D
31060,98050119599,4B
31061,96062016648,2C
31062,92022965346,2C
31063,98080789427,4D
31064,96031984150,2B
31065,93090986301,4A
31066,90052718417,2C
31067,97060523444,2B
31068,95082151104,3A
31069,90120944036,2B
31070,93032395655,4D
31071,91053178631,3C
31072,93020258421,4D
31073,97062995573,2D
31074,99111283022,4C
31075,94100539593,4C
31076,94090577490,4D
31077,92111966258,3D
31078,97111009354,2A
31079,90040666124,2B
31080,97032130236,2C
31081,98112766927,2B
31082,97120495326,2C
31083,92111045036,2C
31084,91091836397,2B
31085,94101050907,4B
31086,95042177959,3B
31087,91042358851,2C
31088,94053155435,4D
31089,98070404716,2C
31090,90031661769,4D
31091,90071844320,4B
31092,99121571616,2A
31093,97010846166,3C
31094,90100913539,3B
31095,96111146674,3A
31096,93012938230,3D
31097,98052110741,2D
31098,96070989945,4D
31099,91060119331,2B
31100,97041435784,3C
31101,94040945232,2C
31102,90112366527,2D
31103,93102516823,2B
31104,93031651842,2C
31105,98091198830,4A
31106,90040776391,4C
31107,96052653587,4D
31108,91020616186,2A
31109,92110657324,2C
31110,98021464558,2A
31111,91061281590,4C
31112,97031592051,2B
31113,99111091418,3D
31114,98062361865,3A
31115,95080863858,3A
31116,98120309866,3D
31117,96082206023,4D
31118,93041079975,2B
31119,95011400134,4A
31120,95053054175,3A
31121,98060955549,3C
31122,97103076205,4B
31123,93051041313,3A
31124,97011741873,3C
31125,99121704469,2B
31126,92021300076,3D
31127,90082892248,3D
31128,93021238547,4D
31129,96122946069,3A
31130,92112097520,4A
31131,98050335946,3C
31132,93101637897,3C
31133,91111051380,4B
31134,91081616280,2A
31135,90041676973,3B
31136,93073168689,2B
31137,92071391956,3B
31138,99072964929,4C
31139,96021548160,2C
31140,96120946405,3B
31141,96021019310,3D
31142,99072491029,3A
31143,95071736570,3B
31144,90062233193,2A
31145,97082710510,2B
31146,98122926340,4B
31147,99080608002,2A
31148,95012988536,4C
31149,99022143525,4B
31150,95090774474,4C
31151,92111999090,3A
31152,98032428864,3D
31153,95041717305,3B
31154,96032212805,4A
31155,96031067000,2B
31156,93090844140,2C
31157,93112583976,2B
31158,93102247051,3D
31159,98073098273,4A
31160,99120182439,4A
31161,97011832069,2C
31162,97020565147,3A
31163,98040326134,2C
31164,99122512038,2C
31165,96092329457,4D
31166,92101945977,3B
31167,93121009159,4C
31168,96010949855,4D
31169,94022727445,4D
31170,97090873030,2A
31171,95102682968,2A
31172,93082502210,3D
31173,92071762765,2A
31174,99021968752,3D
31175,95080157584,4B
31176,94051059526,2B
31177,98051919488,2B
31178,98072706441,4D
31179,95111899100,2C
31180,94050549741,2B
31181,90120759108,4D
31182,93101320476,3D
31183,91122750272,3C
31184,96120263638,4D
31185,93100424140,2C
31186,91031923637,2D
31187,91112374389,4D
31188,99032520389,4B
31189,95042093183,3B
31190,95070753475,4C
31191,95031593324,3B
31192,93031372916,4C
31193,92101989782,3B
31194,97051115313,2B
31195,99020923138,4C
31196,95061048773,2D
31197,99102403198,2A
31198,96071884331,4A
31199,99091856689,2C
31200,96070752723,2D
31201,97050182763,4C
31202,96021931311,3D
31203,90060407330,4B
31204,90112140781,3D
31205,91061195866,3A
31206,97040273163,2C
31207,93121913357,4B
31208,98100424220,4B
31209,96091690772,4D
31210,95073158567,4B
31211,96040586729,3B
31212,95110148762,3C
31213,95062932356,3B
31214,97042079248,2B
31215,96061933010,3A
31216,98042718672,4D
31217,98070410371,2C
31218,92070173966,3D
31219,92010615310,2C
31220,95091810454,4B
31221,91100550438,3C
31222,92020151307,2B
31223,94061509374,2C
31224,93010325012,4A
31225,96052962672,4C
31226,93112667933,2B
31227,99102716997,3A
31228,96061477974,4A
31229,96101706741,2C
31230,93122444610,4A
31231,99120412668,2D
31232,99102289217,2A
31233,95012056938,4D
31234,92111018108,2A
31235,93032861855,4D
31236,92040344679,3A
31237,94110856659,2B
31238,92080534605,3A
31239,92052058490,4D
31240,98031100488,4A
31241,92051262911,3B
31242,91111572450,4B
31243,96110344615,3A
31244,95090934391,3D
31245,95030375921,3B
31246,92070843843,3B
31247,91040739870,2A
31248,94122411936,4D
31249,94041585952,4C
31250,97060444864,4D
31251,94121295078,4D
31252,90111588049,4C
31253,91010635722,4C
31254,98030536574,2C
31255,96030625603,4C
31256,91091940391,3A
31257,99111639731,3D
31258,97072222403,3D
31259,98072023803,3C
31260,96110514375,3D
31261,95091798244,4C
31262,94031833030,4B
31263,99083073539,2C
31264,90061315012,2C
31265,91011908214,3B
31266,93021547571,3C
31267,92103105977,4C
31268,93072594065,4C
31269,96020591015,3C
31270,91091863393,2A
31271,95032841204,3C
31272,94041700926,4B
31273,99020333139,4D
31274,97042357357,2A
31275,96060698433,3B
31276,92021514978,4C
31277,91102258549,3A
31278,99090405532,4A
31279,95102034055,2D
31280,96061638267,2C
31281,97070681493,3C
31282,97012603226,3D
31283,95040119269,3A
31284,95030820537,4B
31285,94010229597,3C
31286,96071785144,2D
31287,95073188535,4A
31288,97052098251,3D
31289,97122990201,2B
31290,96032846824,3B
31291,94122374220,4C
31292,96122284503,3A
31293,92061396172,4C
31294,90102840253,2B
31295,94033073126,3C
31296,90052515977,3C
31297,96032874142,4A
31298,93071276924,4B
31299,92110563043,4D
31300,97012813391,3A
31301,95073138042,2A
31302,90060283770,3B
31303,90091552070,2B
31304,99102673285,4C
31305,99102587209,4C
31306,95050702033,4C
31307,94032856250,2C
31308,98070276975,4C
31309,91011672652,3A
31310,99111180701,4D
31311,92121902530,4D
31312,92042368875,4A
31313,90083023302,2A
31314,93110961466,2D
31315,91070775727,4D
31316,92091804607,4B
31317,91050381269,2B
31318,97083129038,4A
31319,94071955749,2D
31320,93062697323,2B
31321,93042930754,2C
31322,92011075667,2A
31323,94060147292,2D
31324,97110347080,3C
31325,96121329157,4B
31326,99050824593,3C
31327,91072668742,3D
31328,90020812974,3B
31329,92042382455,4C
31330,95092846298,2D
31331,94102506278,3C
31332,93121686619,2A
31333,99071886495,2B
31334,98030687300,3A
31335,91080997119,3D
31336,97013156310,4A
31337,90082915824,4D
31338,99031538312,2D
31339,90051708842,4A
31340,93021399505,2D
31341,93043082283,4A
31342,94112001231,2B
31343,99111914922,4B
31344,91042467317,4A
31345,99011511843,3C
31346,96032444305,3C
31347,93052056655,3D
31348,90071800935,4C
31349,98080990852,3C
31350,98090249452,3D
31351,98120428912,2C
31352,92102748951,3B
31353,96100177421,3B
31354,98100367419,3A
31355,93072616725,2A
31356,95062116273,2D
31357,92022411854,4A
31358,96070373258,3D
31359,94010740971,2A
31360,96121703306,2C
31361,92030158237,2B
31362,91040503918,3A
31363,92061244680,4D
31364,95101528328,2A
31365,95060615460,3A
31366,96121100905,3A
31367,99092635465,2B
31368,95032574991,3C
31369,99081439670,2B
31370,98101986231,2C
31371,93031605209,3D
31372,97090811627,4A
31373,92040906749,2A
31374,91072616745,2A
31375,91041819771,4C
31376,91022630672,2C
31377,97072212172,3A
31378,90102564009,4B
31379,94111361866,4C
31380,96100680101,3B
31381,91012999808,2D
31382,92110602423,4D
31383,95011959614,4D
31384,94050836371,3C
31385,98121339345,2B
31386,96070401689,3A
31387,97030453177,2A
31388,96012663791,4A
31389,92082472118,2B
31390,95012269563,2D
31391,97070826753,2B
31392,95081182204,2C
31393,93012485213,3A
31394,92092972602,2B
31395,98090324274,3B
31396,90062547542,4B
31397,90090710606,4C
31398,91112386957,3C
31399,99020946410,3D
31400,98062018323,2A
31401,96080764828,3D
31402,99012835683,3A
31403,94091288898,2C
31404,98102317504,3B
31405,98100902616,2A
31406,98051373310,4A
31407,90033153143,4C
31408,90061673194,4C
31409,92070286594,4B
31410,93051332343,4D
31411,91072022599,4A
31412,95061942077,2B
31413,97071210539,4C
31414,95112636395,4A
31415,91061170018,3A
31416,98060981032,2A
31417,91111069596,3D
31418,90010478566,2A
31419,98053059317,4B
31420,98081270221,2D
31421,93041260182,3B
31422,94081244990,4C
31423,94093074284,2B
31424,91060833996,4B
31425,90041491857,3A
31426,96032006864,4A
31427,93120318078,3A
31428,90082706286,2C
31429,90030906294,3A
31430,92082713402,4A
31431,96040820856,4A
31432,98092296766,2D
31433,97111404135,2A
31434,93010194032,3D
31435,91101491211,3C
31436,98101904679,2C
31437,91111090015,4B
31438,94102087414,4A
31439,98120285807,2C
31440,94122008147,3B
31441,99122363849,4A
31442,95061486528,2D
31443,94123093810,4B
31444,98082519741,2D
31445,97012089033,4B
31446,94042305663,3C
31447,98010902454,4A
31448,91052092864,2B
31449,91060234216,4B
31450,95012855186,2B
31451,92071130670,3B
31452,99091285562,3D
31453,92021272805,3C
31454,93041882540,4C
31455,96101478606,4B
31456,92072821515,3B
31457,93120473832,4B
31458,94120850241,4D
31459,99072266717,3C
31460,90100844457,2A
31461,95100685031,2C
31462,93091160678,3A
31463,96101316364,4A
31464,95110425757,4C
31465,94061238036,2B
31466,92012161215,3C
31467,95080978709,4A
31468,98073073470,2B
31469,99100582107,3A
31470,97050644096,2A
31471,96020899229,4D
31472,94121088678,3A
31473,95120989144,4C
31474,90010661010,2A
31475,91022672218,2A
31476,92070869074,2A
31477,98082611900,4A
31478,90010713366,3A
31479,98042387940,3C
31480,90012782319,2B
31481,94012343455,4D
31482,98120548557,2B
31483,98122330314,3C
31484,93100151428,2D
31485,99082397418,4A
31486,93062809698,3C
31487,99062204327,2C
31488,91070667187,2C
31489,98110429431,3C
31490,92071130823,2D
31491,95072184938,2B
31492,95070266889,3A
31493,95051978163,4D
31494,99102371947,2A
31495,98070101064,3A
31496,92052145712,4A
31497,94031951796,3B
31498,99101572387,2D
31499,96043089151,2A
31500,92123004285,3C
31501,98060238431,3D
31502,92082624669,3C
31503,97042651796,4D
31504,96082919097,2C
31505,95070790948,2C
31506,94082095847,4C
31507,99012548862,4C
31508,94072151335,2B
31509,98011781780,2D
31510,93121908373,4A
31511,92050379797,4B
31512,93011205438,3C
31513,90090451127,2D
31514,98020181629,3C
31515,90082261109,2A
31516,97041054965,4B
31517,91071013154,2C
31518,99040592224,4B
31519,99050151330,2C
31520,94012705194,3C
31521,97112772547,2A
31522,98040706051,4A
31523,90111805630,3A
31524,90060610842,2B
31525,97110897622,2B
31526,96051620548,2C
31527,90071857692,2D
31528,94042583577,2D
31529,99072081875,2B
31530,94112975765,3B
31531,94010268093,3C
31532,97080407553,4B
31533,91122029181,4C
31534,96020489655,4A
31535,92021883016,2A
31536,92011755585,4B
31537,96042271803,4A
31538,94011010965,3B
31539,90101380480,4D
31540,90041242866,3A
31541,99101266516,2B
31542,91050935581,3C
31543,90100362869,2C
31544,97052556238,4D
31545,95022338509,3B
31546,98120891099,2C
31547,97120324013,3D
31548,99061813575,2D
31549,99010894934,3C
31550,93090137295,3A
31551,92052960528,4D
31552,96032107367,3A
31553,95080874913,3B
31554,92111167031,3A
31555,95020672713,3B
31556,94031083084,4D
31557,90061483278,3A
31558,93040248772,4C
31559,98012143565,3D
31560,97021574216,3A
31561,93111922730,4B
31562,98071878558,4C
31563,93101085119,2A
31564,96092446839,2B
31565,99070249075,3C
31566,90101471201,3C
31567,93072166206,4A
31568,97070326024,4C
31569,95020702870,4C
31570,90051127852,4A
31571,91121106937,4C
31572,90010847519,3A
31573,96100953915,2C
31574,90081311201,3D
31575,99110100067,2D
31576,90032260851,3A
31577,93100132577,4A
31578,96070258779,3D
31579,98031662261,4A
31580,96032781909,4C
31581,97111839434,2C
31582,96110250044,4C
31583,99050228762,4B
31584,99071430120,2C
31585,92072994875,4A
31586,99082453945,2C
31587,98080118638,2A
31588,93122210347,4C
31589,97100259247,3D
31590,95010412208,4C
31591,97042944711,4A
31592,94091610828,2D
31593,90040575372,2A
31594,94082769247,4B
31595,99112349794,3C
31596,99011316240,3A
31597,91012066117,3D
31598,91052365791,3D
31599,91030686706,3A
31600,97082275310,3C
31601,97082354709,2A
31602,97122355431,3D
31603,99012224830,3A
31604,98111886860,4A
31605,92120525488,2C
31606,96020262948,4C
31607,98082501221,2C
31608,90122089076,4A
31609,99051636647,2A
31610,96050406910,2C
31611,94110109733,2A
31612,97012169249,2B
31613,99010116674,3D
31614,94112593228,2D
31615,94091077913,3C
31616,91110664143,2A
31617,98041137911,2D
31618,99021656985,2C
31619,99121458955,2A
31620,93122219858,3D
31621,93011356608,3A
31622,90033027899,3D
31623,95080291389,2D
31624,96041790743,4D
31625,94041929062,3D
31626,96060637625,3A
31627,93072983915,2C
31628,91090882641,3D
31629,90072886552,4B
31630,98101349223,3D
31631,93081086696,4A
31632,91040209999,2A
31633,91121449773,3A
31634,93012096370,3A
31635,93040196297,2B
31636,93032038529,2D
31637,97122730780,4D
31638,97090941821,2C
31639,91121201694,3B
31640,97022287180,3A
31641,90112738375,3A
31642,98062320480,2C
31643,91122366594,2A
31644,90052551944,4B
31645,93020348036,3D
31646,90051152825,2B
31647,98082638156,4C
31648,98040286487,2C
31649,99090271672,4D
31650,96051305058,2C
31651,90121515619,4B
31652,94061899570,2B
31653,95010222726,2C
31654,99042458984,4C
31655,98031221963,4C
31656,93022666695,2A
31657,99112043155,2C
31658,90061632207,4B
31659,92052960474,2B
31660,96062019931,4C
31661,93101722728,3D
31662,91042087469,4D
31663,92051865091,2B
31664,95060974444,4B
31665,95070405983,4B
31666,94012786311,2B
31667,96042257957,4D
31668,94061032838,4C
31669,90032344016,4C
31670,99072961810,3B
31671,92032724371,4D
31672,98121460724,2D
31673,91061528033,2C
31674,99031769071,2C
31675,96123003022,4A
31676,96052045911,3D
31677,91121788645,3A
31678,96120247278,2B
31679,97071088282,2A
31680,99071740933,4D
31681,93060267823,4A
31682,94080644920,3B
31683,99043052187,2D
